%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME,PATTERN-NAME,PATTERN-NO
5,63912,63912,3135,0,65801871,2022672,99,588830,java/lang/Object@000000060A25B618,Hot2,2
3,76213,76213,2297,0,63347719,1940324,99,493580,java/lang/Object@000000060A25B2F8,Hot2,2
4,59760,59760,2498,0,57944223,1779409,99,630450,java/lang/Object@000000060A25B4C0,Hot2,2
3,79784,79784,2770,0,73959602,2270282,99,472120,java/lang/Object@000000060A25B4C0,Hot2,2
3,66743,66743,2301,0,58962740,1807718,99,564648,java/lang/Object@000000060A2617B8,Hot2,2
100,58675,58675,58523,0,164462,3254,91,586599,java/lang/Object@000000060A25EB50,Hot2,2
5,67299,67299,3453,0,71989031,2214079,99,559332,java/lang/Object@000000060A25B2A8,Hot2,2
3,78294,78294,2467,0,69700401,2138077,99,480680,java/lang/Object@000000060A2617F0,Hot2,2
4,64878,64878,2394,0,58915050,1807703,99,580910,java/lang/Object@000000060A2581F8,Hot2,2
3,67961,67961,2324,0,57573349,1763772,99,554740,java/lang/Object@000000060A2616C0,Hot2,2
5,62542,62542,3288,0,66906841,2057751,99,601241,java/lang/Object@000000060A2618C0,Hot2,2
4,78293,78293,3094,0,77053253,2367690,99,480063,java/lang/Object@000000060A25AF68,Hot2,2
4,65706,65706,2391,0,60812229,1866726,99,573832,java/lang/Object@000000060A261428,Hot2,2
5,67012,67012,3294,0,69956710,2150738,99,561652,java/lang/Object@000000060A25B9B8,Hot2,2
5,62924,62924,2978,0,65269028,2006592,99,598411,java/lang/Object@000000060A25E290,Hot2,2
5,68019,68019,3488,0,70630932,2171188,99,554572,java/lang/Object@000000060A25DEA0,Hot2,2
4,67839,67839,2521,0,61690022,1892520,99,555393,java/lang/Object@000000060A25B418,Hot2,2
4,76361,76361,3362,0,72398935,2222921,99,493852,java/lang/Object@000000060A25B4C0,Hot2,2
4,74378,74378,2753,0,65633923,2013053,99,506455,java/lang/Object@000000060A25B850,Hot2,2
4,75233,75233,2637,0,61515590,1884769,99,501637,java/lang/Object@000000060A25BDF0,Hot2,2
5,68229,68229,3363,0,67312359,2067552,99,552882,java/lang/Object@000000060A25BE18,Hot2,2
4,66602,66602,2770,0,64467918,1980006,99,565181,java/lang/Object@000000060A25E2B8,Hot2,2
3,73533,73533,2004,0,57106758,1747104,99,513422,java/lang/Object@000000060A25B730,Hot2,2
3,63510,63510,2181,0,53649890,1643266,99,594172,java/lang/Object@000000060A261980,Hot2,2
3,78810,78810,2060,0,62459242,1911726,99,478055,java/lang/Object@000000060A25E6E0,Hot2,2
4,72451,72451,3027,0,63295903,1939920,99,520813,java/lang/Object@000000060A25B720,Hot2,2
4,74663,74663,2879,0,68837022,2113079,99,504302,java/lang/Object@000000060A25E598,Hot2,2
5,73639,73639,3413,0,73151958,2248130,99,511294,java/lang/Object@000000060A25BC78,Hot2,2
4,61838,61838,2767,0,61347239,1885024,99,608991,java/lang/Object@000000060A25E0F0,Hot2,2
3,77902,77902,2330,0,66330777,2032458,99,483905,java/lang/Object@000000060A2616E0,Hot2,2
4,67491,67491,2384,0,58696601,1798778,99,558364,java/lang/Object@000000060A25E350,Hot2,2
4,62749,62749,2541,0,59235913,1818735,99,601854,java/lang/Object@000000060A25BD10,Hot2,2
4,63799,63799,2683,0,59281642,1818949,99,591724,java/lang/Object@000000060A25E100,Hot2,2
5,67433,67433,3183,0,64672841,1985480,99,559324,java/lang/Object@000000060A25BD20,Hot2,2
5,66680,66680,3072,0,65556640,2013870,99,564812,java/lang/Object@000000060A25E480,Hot2,2
4,61776,61776,2363,0,57506327,1764929,99,610517,java/lang/Object@000000060A25E480,Hot2,2
5,70023,70023,3270,0,68839379,2115001,99,538789,java/lang/Object@000000060A25BB48,Hot2,2
3,63606,63606,2128,0,54353842,1665701,99,592870,java/lang/Object@000000060A25DFD0,Hot2,2
3,79464,79464,2465,0,75902502,2331802,99,474535,java/lang/Object@000000060A25BBB8,Hot2,2
5,68770,68770,3215,0,71373748,2194436,99,547232,java/lang/Object@000000060A25B438,Hot2,2
4,73210,73210,2754,0,64005678,1962472,99,514504,java/lang/Object@000000060A261650,Hot2,2
5,70171,70171,3305,0,68414199,2101580,99,535666,java/lang/Object@000000060A25E198,Hot2,2
4,69834,69834,2859,0,65394404,2007376,99,539905,java/lang/Object@000000060A25BD20,Hot2,2
5,66514,66514,3340,0,72022458,2215441,99,566196,java/lang/Object@000000060A258670,Hot2,2
4,64349,64349,2429,0,58837779,1805707,99,584749,java/lang/Object@000000060A25ADF8,Hot2,2
4,65936,65936,2894,0,65192830,2003106,99,570713,java/lang/Object@000000060A25E5E8,Hot2,2
4,59815,59815,2428,0,56044568,1720156,99,629644,java/lang/Object@000000060A25B590,Hot2,2
5,68187,68187,3341,0,72112618,2217519,99,551471,java/lang/Object@000000060A25DF40,Hot2,2
5,62987,62987,3089,0,65058624,1999888,99,598233,java/lang/Object@000000060A25DD70,Hot2,2
5,63202,63202,3301,0,68514496,2107484,99,595771,java/lang/Object@000000060A25E490,Hot2,2
3,61353,61353,2014,0,55787171,1712025,99,615718,java/lang/Object@000000060A25BA88,Hot2,2
3,77218,77218,2426,0,65580401,2009113,99,486718,java/lang/Object@000000060A261438,Hot2,2
5,71737,71737,3406,0,71689126,2202794,99,524713,java/lang/Object@000000060A258860,Hot2,2
4,62646,62646,2344,0,57151519,1753940,99,600440,java/lang/Object@000000060A261968,Hot2,2
6,60075,60075,3650,0,65317109,2009302,99,627744,java/lang/Object@000000060A25BCB0,Hot2,2
5,66115,66115,3578,0,71793543,2208737,99,570480,java/lang/Object@000000060A258978,Hot2,2
4,75338,75338,3069,0,74004992,2273977,99,499254,java/lang/Object@000000060A25B618,Hot2,2
4,71727,71727,2816,0,64895341,1990765,99,525666,java/lang/Object@000000060A25E490,Hot2,2
5,66359,66359,3286,0,69371569,2133209,99,567553,java/lang/Object@000000060A2614F8,Hot2,2
4,74558,74558,3294,0,70989911,2180296,99,503649,java/lang/Object@000000060A25BA78,Hot2,2
4,76634,76634,2933,0,75395875,2316840,99,491517,java/lang/Object@000000060A25BD20,Hot2,2
3,75784,75784,2620,0,65587553,2010883,99,497277,java/lang/Object@000000060A25E778,Hot2,2
3,78577,78577,2387,0,70044321,2149109,99,479165,java/lang/Object@000000060A2615C8,Hot2,2
3,69719,69719,2045,0,55972783,1713735,99,540329,java/lang/Object@000000060A25B8E8,Hot2,2
5,60951,60951,3156,0,66405561,2043328,99,616202,java/lang/Object@000000060A261568,Hot2,2
4,72054,72054,3200,0,71725156,2203602,99,522034,java/lang/Object@000000060A25B790,Hot2,2
4,74035,74035,2611,0,65609721,2012866,99,507897,java/lang/Object@000000060A25B920,Hot2,2
4,63914,63914,2384,0,59949069,1840069,99,589203,java/lang/Object@000000060A25B4C0,Hot2,2
4,62852,62852,2585,0,60632808,1862282,99,600413,java/lang/Object@000000060A25E2F0,Hot2,2
5,63393,63393,3422,0,69831283,2148530,99,594653,java/lang/Object@000000060A25E6F0,Hot2,2
3,79060,79060,2482,0,71358442,2189825,99,476051,java/lang/Object@000000060A25E3F8,Hot2,2
4,64353,64353,2458,0,60660069,1862252,99,585817,java/lang/Object@000000060A2615F0,Hot2,2
3,66153,66153,1972,0,55325047,1695723,99,569935,java/lang/Object@000000060A25E2F0,Hot2,2
3,79803,79803,2655,0,75206424,2309189,99,472019,java/lang/Object@000000060A25E3C0,Hot2,2
4,65010,65010,2465,0,62093073,1906829,99,579850,java/lang/Object@000000060A25B7B8,Hot2,2
3,61233,61233,1901,0,54731805,1679123,99,616329,java/lang/Object@000000060A25E518,Hot2,2
4,60705,60705,2293,0,59379830,1824398,99,621324,java/lang/Object@000000060A25B6B0,Hot2,2
4,75165,75165,2697,0,68644090,2107256,99,501306,java/lang/Object@000000060A25E510,Hot2,2
4,63961,63961,2862,0,64662977,1987419,99,588893,java/lang/Object@000000060A25E2C8,Hot2,2
4,64015,64015,2352,0,56971812,1747165,99,588946,java/lang/Object@000000060A25B558,Hot2,2
4,64102,64102,2348,0,57920885,1776556,99,588307,java/lang/Object@000000060A25BDB8,Hot2,2
4,70008,70008,2568,0,59929192,1836842,99,539355,java/lang/Object@000000060A25E778,Hot2,2
5,72145,72145,3257,0,69312917,2128122,99,521704,java/lang/Object@000000060A25B888,Hot2,2
5,66786,66786,3124,0,70024602,2153235,99,563858,java/lang/Object@000000060A2615F0,Hot2,2
5,64926,64926,3405,0,68915029,2119588,99,578747,java/lang/Object@000000060A261558,Hot2,2
4,68584,68584,2685,0,61629991,1890570,99,550243,java/lang/Object@000000060A261568,Hot2,2
5,65851,65851,2985,0,65193462,2003319,99,571979,java/lang/Object@000000060A261828,Hot2,2
3,74176,74176,1953,0,56509435,1728315,99,507359,java/lang/Object@000000060A25BDA8,Hot2,2
3,76659,76659,2317,0,65138739,1996194,99,490403,java/lang/Object@000000060A25E490,Hot2,2
5,67576,67576,3069,0,68437131,2103222,99,557648,java/lang/Object@000000060A25B7C8,Hot2,2
3,79125,79125,2528,0,69964887,2146338,99,476302,java/lang/Object@000000060A25B408,Hot2,2
5,69188,69188,3225,0,70625739,2171069,99,544224,java/lang/Object@000000060A25E5B0,Hot2,2
4,65166,65166,2438,0,59847244,1836547,99,577879,java/lang/Object@000000060A25B5C8,Hot2,2
4,69305,69305,3047,0,66259979,2034712,99,543619,java/lang/Object@000000060A25E198,Hot2,2
100,57706,57706,57593,0,157582,3063,92,605682,java/lang/Object@000000060A25B438,Hot2,2
3,64055,64055,1983,0,55724893,1707993,99,589901,java/lang/Object@000000060A2614D0,Hot2,2
4,72268,72268,3222,0,68623271,2106557,99,520295,java/lang/Object@000000060A25B600,Hot2,2
5,71289,71289,3463,0,71785651,2205901,99,527727,java/lang/Object@000000060A25B6A0,Hot2,2
5,61381,61381,3124,0,62949973,1935110,99,613170,java/lang/Object@000000060A25E5C0,Hot2,2
5,67779,67779,3267,0,67496121,2073569,99,555643,java/lang/Object@000000060A25BDD8,Hot2,2
4,73303,73303,3262,0,70077417,2151982,99,513803,java/lang/Object@000000060A25B590,Hot2,2
5,59888,59888,2797,0,61441869,1888791,99,628797,java/lang/Object@000000060A25B730,Hot2,2
4,68639,68639,2729,0,63192637,1939368,99,547020,java/lang/Object@000000060A25DF60,Hot2,2
4,74268,74268,2815,0,68261236,2095569,99,506916,java/lang/Object@000000060A25B498,Hot2,2
4,71385,71385,2700,0,64624598,1982508,99,528171,java/lang/Object@000000060A261520,Hot2,2
4,68392,68392,2771,0,63215250,1939943,99,550953,java/lang/Object@000000060A25BD80,Hot2,2
3,72430,72430,2375,0,58228006,1781718,99,518927,java/lang/Object@000000060A25E318,Hot2,2
4,75930,75930,2950,0,70174753,2153781,99,495850,java/lang/Object@000000060A25BB48,Hot2,2
4,65336,65336,2393,0,58820634,1804327,99,577321,java/lang/Object@000000060A25E778,Hot2,2
6,59311,59311,3504,0,67344452,2072740,99,633595,java/lang/Object@000000060A261848,Hot2,2
4,73776,73776,2691,0,65060817,1995642,99,509664,java/lang/Object@000000060A25E3A8,Hot2,2
4,69003,69003,3075,0,66505744,2042393,99,546268,java/lang/Object@000000060A25BA30,Hot2,2
4,72472,72472,2782,0,63362179,1942616,99,519127,java/lang/Object@000000060A25E5C0,Hot2,2
4,75158,75158,3243,0,65396699,2005325,99,501858,java/lang/Object@000000060A25B698,Hot2,2
4,70751,70751,2981,0,66372236,2037301,99,532231,java/lang/Object@000000060A25B488,Hot2,2
4,75784,75784,3172,0,73160412,2247111,99,496660,java/lang/Object@000000060A25B720,Hot2,2
3,77589,77589,2438,0,67894527,2081629,99,485398,java/lang/Object@000000060A25E528,Hot2,2
4,75862,75862,2658,0,65646130,2012955,99,496461,java/lang/Object@000000060A25E480,Hot2,2
5,66464,66464,3232,0,66411949,2040641,99,566045,java/lang/Object@000000060A25E528,Hot2,2
5,66093,66093,3449,0,71399754,2196648,99,569883,java/lang/Object@000000060A25B320,Hot2,2
5,63708,63708,3288,0,68985598,2122056,99,591395,java/lang/Object@000000060A25BDB8,Hot2,2
4,62657,62657,2643,0,61772867,1897605,99,601406,java/lang/Object@000000060A261600,Hot2,2
4,76050,76050,2721,0,70495788,2163963,99,495299,java/lang/Object@000000060A261828,Hot2,2
4,69411,69411,2622,0,64281247,1973430,99,543065,java/lang/Object@000000060A261A28,Hot2,2
4,65024,65024,2805,0,63738636,1958203,99,579766,java/lang/Object@000000060A25B698,Hot2,2
4,62790,62790,2553,0,57531955,1765068,99,599325,java/lang/Object@000000060A25E8C8,Hot2,2
4,74131,74131,2871,0,64992389,1993227,99,508244,java/lang/Object@000000060A25B5F0,Hot2,2
5,65594,65594,3522,0,69689044,2143370,99,574952,java/lang/Object@000000060A25DFB8,Hot2,2
4,77558,77558,3257,0,75269994,2312018,99,486377,java/lang/Object@000000060A25BDE0,Hot2,2
4,79122,79122,2780,0,75828877,2329417,99,474656,java/lang/Object@000000060A2614B0,Hot2,2
4,74485,74485,2684,0,66362560,2036435,99,505436,java/lang/Object@000000060A2613C8,Hot2,2
4,60985,60985,2320,0,57327354,1760293,99,618355,java/lang/Object@000000060A25E480,Hot2,2
4,76197,76197,3353,0,74190024,2278879,99,494985,java/lang/Object@000000060A25BED8,Hot2,2
6,62212,62212,3532,0,69059193,2125055,99,606330,java/lang/Object@000000060A2615B8,Hot2,2
5,63551,63551,2947,0,64529024,1983097,99,593068,java/lang/Object@000000060A25B698,Hot2,2
4,62648,62648,2317,0,58326901,1790567,99,601671,java/lang/Object@000000060A25B5E0,Hot2,2
5,63792,63792,3362,0,69354727,2133552,99,590428,java/lang/Object@000000060A25BC88,Hot2,2
4,78191,78191,2875,0,76687752,2355943,99,482309,java/lang/Object@000000060A25B860,Hot2,2
4,63052,63052,2701,0,59101486,1814445,99,598124,java/lang/Object@000000060A25E360,Hot2,2
5,62060,62060,3335,0,69541647,2140484,99,606082,java/lang/Object@000000060A261688,Hot2,2
3,62540,62540,2001,0,51970964,1592057,99,604057,java/lang/Object@000000060A25E518,Hot2,2
3,63739,63739,1971,0,52512990,1607847,99,591463,java/lang/Object@000000060A25B4C0,Hot2,2
3,79400,79400,2053,0,68134322,2088957,99,474986,java/lang/Object@000000060A261758,Hot2,2
3,63368,63368,1600,0,49509289,1515286,99,596454,java/lang/Object@000000060A25BD80,Hot2,2
4,65824,65824,2896,0,63748000,1957982,99,572489,java/lang/Object@000000060A25BD58,Hot2,2
4,67952,67952,2549,0,60234310,1847011,99,554839,java/lang/Object@000000060A25B568,Hot2,2
6,60626,60626,3356,0,68405108,2105601,99,621260,java/lang/Object@000000060A25B7C8,Hot2,2
4,61740,61740,2545,0,59944366,1841187,99,610909,java/lang/Object@000000060A25BAA0,Hot2,2
5,61702,61702,3100,0,65949521,2028481,99,610635,java/lang/Object@000000060A25B860,Hot2,2
4,73587,73587,2814,0,65925511,2022703,99,511754,java/lang/Object@000000060A25BDA8,Hot2,2
5,67630,67630,3191,0,64428833,1977899,99,557843,java/lang/Object@000000060A25B568,Hot2,2
4,73273,73273,3167,0,70978687,2180492,99,512555,java/lang/Object@000000060A25E6C8,Hot2,2
5,64439,64439,3036,0,65145902,2002112,99,584700,java/lang/Object@000000060A25E620,Hot2,2
4,71010,71010,2600,0,61066328,1871158,99,529523,java/lang/Object@000000060A25E388,Hot2,2
4,64676,64676,2287,0,53405807,1636334,99,583977,java/lang/Object@000000060A25E5B0,Hot2,2
5,67997,67997,3458,0,71456235,2196891,99,552834,java/lang/Object@000000060A25E2B8,Hot2,2
4,61743,61743,2532,0,61311805,1883972,99,610952,java/lang/Object@000000060A25B850,Hot2,2
4,63147,63147,2784,0,60792646,1866519,99,595782,java/lang/Object@000000060A25E7C8,Hot2,2
4,71331,71331,2522,0,61678939,1890405,99,528903,java/lang/Object@000000060A25BD20,Hot2,2
4,64750,64750,2440,0,60984968,1872325,99,582134,java/lang/Object@000000060A25BAC8,Hot2,2
5,70123,70123,3248,0,70402975,2163719,99,537012,java/lang/Object@000000060A2613A0,Hot2,2
3,67552,67552,2325,0,59145040,1812989,99,558083,java/lang/Object@000000060A25E848,Hot2,2
5,59855,59855,3220,0,67195469,2068036,99,629542,java/lang/Object@000000060A261558,Hot2,2
2,60853,60853,1292,0,46598534,1425573,99,620422,java/lang/Object@000000060A25E528,Hot2,2
4,61734,61734,2291,0,57428550,1762654,99,610719,java/lang/Object@000000060A25E2B8,Hot2,2
2,71116,71116,1768,0,55263321,1692116,99,531298,java/lang/Object@000000060A25BEA0,Hot2,2
4,61235,61235,2608,0,58322494,1791272,99,615313,java/lang/Object@000000060A25E490,Hot2,2
3,75811,75811,2453,0,67625083,2075041,99,497261,java/lang/Object@000000060A25E778,Hot2,2
3,78422,78422,2184,0,65361563,2002626,99,481197,java/lang/Object@000000060A25BD10,Hot2,2
3,78287,78287,2613,0,72372299,2221475,99,481016,java/lang/Object@000000060A25B3A0,Hot2,2
3,61824,61824,2078,0,54419509,1668913,99,611396,java/lang/Object@000000060A25BEB8,Hot2,2
4,64799,64799,2712,0,60586600,1860240,99,581526,java/lang/Object@000000060A25B7B8,Hot2,2
4,75130,75130,3164,0,72990037,2242344,99,501203,java/lang/Object@000000060A25E1C0,Hot2,2
5,60124,60124,2841,0,64565087,1986207,99,626400,java/lang/Object@000000060A25B5F0,Hot2,2
5,68925,68925,3188,0,70662724,2172304,99,545869,java/lang/Object@000000060A2618C0,Hot2,2
5,62291,62291,3134,0,68887289,2119923,99,604307,java/lang/Object@000000060A261438,Hot2,2
4,66421,66421,2929,0,66356264,2038843,99,567340,java/lang/Object@000000060A25E5B0,Hot2,2
4,67916,67916,2797,0,65597381,2014243,99,553231,java/lang/Object@000000060A25BF18,Hot2,2
4,73263,73263,2868,0,69049334,2120566,99,514024,java/lang/Object@000000060A25B980,Hot2,2
4,70937,70937,2940,0,67633877,2076631,99,531049,java/lang/Object@000000060A25B530,Hot2,2
4,60051,60051,2232,0,55561057,1704965,99,628082,java/lang/Object@000000060A261520,Hot2,2
5,59652,59652,2699,0,59643317,1832676,99,631532,java/lang/Object@000000060A25E360,Hot2,2
4,69590,69590,2475,0,60415783,1852187,99,541776,java/lang/Object@000000060A25B688,Hot2,2
5,69215,69215,3771,0,72133664,2217765,99,544733,java/lang/Object@000000060A2588F0,Hot2,2
4,70957,70957,2682,0,63926516,1960835,99,530615,java/lang/Object@000000060A2617B8,Hot2,2
5,68074,68074,3559,0,71598011,2201240,99,553250,java/lang/Object@000000060A258860,Hot2,2
4,74567,74567,2649,0,65472870,2008349,99,505628,java/lang/Object@000000060A25E3E8,Hot2,2
4,64000,64000,2364,0,59803106,1835713,99,589222,java/lang/Object@000000060A25BA30,Hot2,2
5,62937,62937,2967,0,66602223,2048197,99,597356,java/lang/Object@000000060A25B608,Hot2,2
4,70504,70504,2879,0,66160719,2031324,99,534725,java/lang/Object@000000060A25E258,Hot2,2
100,65292,65292,65144,0,203907,4276,92,533062,java/lang/Object@000000060A25E458,Hot2,2
5,66415,66415,3133,0,69556303,2138812,99,566814,java/lang/Object@000000060A25B3A0,Hot2,2
4,65056,65056,2547,0,62548090,1920958,99,579619,java/lang/Object@000000060A25BAB0,Hot2,2
4,62811,62811,2509,0,59161972,1816399,99,599641,java/lang/Object@000000060A261698,Hot2,2
3,68725,68725,2166,0,59280056,1817213,99,549065,java/lang/Object@000000060A25E1F8,Hot2,2
5,60656,60656,2985,0,62770281,1929878,99,620276,java/lang/Object@000000060A261C90,Hot2,2
5,60580,60580,2804,0,61168515,1879902,99,622088,java/lang/Object@000000060A25BB48,Hot2,2
5,61736,61736,3293,0,65402036,2011178,99,611184,java/lang/Object@000000060A25E448,Hot2,2
3,78822,78822,2573,0,66082229,2024728,99,478864,java/lang/Object@000000060A25DFE0,Hot2,2
4,61553,61553,2462,0,59853185,1838301,99,613021,java/lang/Object@000000060A25B7B8,Hot2,2
3,75003,75003,2130,0,58096338,1778681,99,502762,java/lang/Object@000000060A25B720,Hot2,2
3,75806,75806,2613,0,66311707,2033675,99,496280,java/lang/Object@000000060A25B130,Hot2,2
3,77863,77863,2640,0,71394203,2191057,99,483421,java/lang/Object@000000060A25E8A8,Hot2,2
5,60978,60978,2800,0,63346508,1947586,99,618637,java/lang/Object@000000060A25B548,Hot2,2
5,73235,73235,3298,0,70200150,2156205,99,513427,java/lang/Object@000000060A25B568,Hot2,2
5,67564,67564,3407,0,71380517,2194790,99,556211,java/lang/Object@000000060A25BB58,Hot2,2
3,77300,77300,2341,0,60435135,1848532,99,488252,java/lang/Object@000000060A25BD60,Hot2,2
4,60385,60385,2270,0,55198660,1693486,99,625125,java/lang/Object@000000060A25BDA8,Hot2,2
4,72188,72188,2854,0,64329351,1972611,99,522368,java/lang/Object@000000060A25BE50,Hot2,2
4,65797,65797,2887,0,65466795,2011387,99,572768,java/lang/Object@000000060A25E3C0,Hot2,2
5,72204,72204,3303,0,70639981,2169912,99,521549,java/lang/Object@000000060A25BA18,Hot2,2
5,62346,62346,2835,0,62361914,1916259,99,604466,java/lang/Object@000000060A25E458,Hot2,2
3,78420,78420,2732,0,71350953,2189825,99,480430,java/lang/Object@000000060A25B8B0,Hot2,2
3,68947,68947,1942,0,55258168,1691463,99,547038,java/lang/Object@000000060A25E2B8,Hot2,2
4,64436,64436,2664,0,63851493,1961821,99,585619,java/lang/Object@000000060A25BD70,Hot2,2
4,75491,75491,2789,0,68132508,2090649,99,498725,java/lang/Object@000000060A25E4F8,Hot2,2
4,67081,67081,2826,0,61715152,1893555,99,562669,java/lang/Object@000000060A25E100,Hot2,2
4,64527,64527,2676,0,62703354,1926119,99,583874,java/lang/Object@000000060A25B5A8,Hot2,2
5,60158,60158,3107,0,63177800,1942675,99,625533,java/lang/Object@000000060A25E518,Hot2,2
4,79017,79017,2790,0,74294871,2281448,99,475185,java/lang/Object@000000060A25E218,Hot2,2
3,71014,71014,2416,0,58862277,1802672,99,529742,java/lang/Object@000000060A25E3E8,Hot2,2
4,65506,65506,2941,0,62184050,1909087,99,576324,java/lang/Object@000000060A25B568,Hot2,2
3,69246,69246,2158,0,58802905,1802066,99,544782,java/lang/Object@000000060A25BD80,Hot2,2
5,60013,60013,2738,0,59233895,1819603,99,628956,java/lang/Object@000000060A2613F0,Hot2,2
3,70485,70485,1904,0,56269347,1723231,99,535651,java/lang/Object@000000060A25E490,Hot2,2
