%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME
0,128052,128052,66,0,70703954,2150312,100,295806,java/lang/Boolean@000000060A25B790
0,142759,142759,119,0,70576254,2138532,100,265084,java/lang/Boolean@000000060A25BB48
0,135539,135539,93,0,70611065,2142771,100,279284,java/lang/Boolean@000000060A25E468
0,145075,145075,119,0,69829683,2112282,99,260625,java/lang/Boolean@000000060A25E578
0,125356,125356,84,0,70853661,2152227,100,302032,java/lang/Boolean@000000060A25B850
0,149812,149812,102,0,72747758,2202295,100,252858,java/lang/Boolean@000000060A25B990
0,152114,152114,77,0,70685849,2134052,100,248885,java/lang/Boolean@000000060A25E648
0,154161,154161,73,0,71216228,2150094,100,245555,java/lang/Boolean@000000060A25B6D0
0,135790,135790,67,0,69038609,2095531,100,278769,java/lang/Boolean@000000060A25BCB0
0,129854,129854,96,0,71690053,2176896,100,291718,java/lang/Boolean@000000060A25BBB8
0,126872,126872,42,0,71096389,2161789,100,298705,java/lang/Boolean@000000060A258920
0,136556,136556,82,0,70538054,2138382,100,277252,java/lang/Boolean@000000060A25E420
0,139452,139452,83,0,70626592,2140191,100,271334,java/lang/Boolean@000000060A25E778
0,125093,125093,60,0,69987265,2126090,100,302810,java/lang/Boolean@000000060A25BDA8
0,129813,129813,66,0,70646917,2145209,100,291664,java/lang/Boolean@000000060A25E5B0
0,148912,148912,84,0,71790055,2172861,100,254113,java/lang/Boolean@000000060A25B5C8
0,130389,130389,58,0,70736120,2148590,100,290494,java/lang/Boolean@000000060A25E5F8
0,134536,134536,85,0,68548308,2078892,100,281315,java/lang/Boolean@000000060A25B720
0,122845,122845,66,0,70500373,2143934,100,308314,java/lang/Boolean@000000060A25E058
0,141819,141819,77,0,70875299,2145032,100,266967,java/lang/Boolean@000000060A25E5B0
0,129098,129098,55,0,71326375,2168792,100,293495,java/lang/Boolean@000000060A261558
0,138221,138221,87,0,70588715,2140867,100,273887,java/lang/Boolean@000000060A25E2C8
0,118738,118738,75,0,70839873,2154358,100,319045,java/lang/Boolean@000000060A25BE18
0,137067,137067,79,0,70842936,2147424,100,276088,java/lang/Boolean@000000060A258558
0,127482,127482,69,0,70332859,2136884,100,297145,java/lang/Boolean@000000060A25E5C0
0,119824,119824,76,0,68309160,2078080,100,315963,java/lang/Boolean@000000060A25BD80
0,126026,126026,67,0,72408388,2199478,100,300618,java/lang/Boolean@000000060A25B850
0,145161,145161,128,0,71866511,2176024,100,260723,java/lang/Boolean@000000060A25E578
0,143315,143315,123,0,71962823,2179877,100,264170,java/lang/Boolean@000000060A25BAB0
0,139347,139347,77,0,68845423,2085263,100,271760,java/lang/Boolean@000000060A25B5F0
0,135695,135695,70,0,71055059,2157925,100,279140,java/lang/Boolean@000000060A25E740
0,130239,130239,111,0,70734561,2148442,100,290842,java/lang/Boolean@000000060A25B698
0,148271,148271,138,0,70912832,2145550,100,255263,java/lang/Boolean@000000060A25BE18
0,125390,125390,63,0,70541561,2140546,100,302122,java/lang/Boolean@000000060A25E5C0
0,122765,122765,66,0,70172424,2135359,100,308603,java/lang/Boolean@000000060A25E518
0,128800,128800,93,0,70371200,2137295,100,294159,java/lang/Boolean@000000060A258670
0,152459,152459,129,0,72139683,2179713,100,248261,java/lang/Boolean@000000060A25B9F0
0,137941,137941,80,0,69494369,2106365,100,274403,java/lang/Boolean@000000060A25B530
0,135058,135058,67,0,71198342,2159866,100,280443,java/lang/Boolean@000000060A25B260
0,128165,128165,80,0,70497263,2141951,100,295331,java/lang/Boolean@000000060A25B600
0,120868,120868,63,0,71160262,2165019,100,313557,java/lang/Boolean@000000060A25BDB8
0,134604,134604,69,0,70201328,2130362,100,281161,java/lang/Boolean@000000060A25E6E0
0,151173,151173,116,0,70617513,2132302,100,250296,java/lang/Boolean@000000060A25DE08
0,135798,135798,62,0,71226479,2162764,100,278817,java/lang/Boolean@000000060A25BC78
0,143980,143980,90,0,71365185,2161539,100,262946,java/lang/Boolean@000000060A261660
0,148690,148690,99,0,71077364,2151190,100,254633,java/lang/Boolean@000000060A25BDA8
0,149978,149978,118,0,70720469,2137291,100,252285,java/lang/Boolean@000000060A25BD48
0,140920,140920,113,0,70580326,2137355,100,268576,java/lang/Boolean@000000060A25BD48
0,136788,136788,66,0,68625639,2078460,100,276788,java/lang/Boolean@000000060A25E490
0,123261,123261,70,0,70332383,2138621,100,307070,java/lang/Boolean@000000060A25B368
0,128153,128153,95,0,70280501,2136012,100,295385,java/lang/Boolean@000000060A25B970
0,118703,118703,125,0,70441916,2143512,100,319114,java/lang/Boolean@000000060A25BD80
0,124057,124057,65,0,68670765,2085912,100,305369,java/lang/Boolean@000000060A25BCE8
0,133123,133123,74,0,70926122,2150839,100,284465,java/lang/Boolean@000000060A25BD10
0,132332,132332,88,0,71688441,2178692,100,286243,java/lang/Boolean@000000060A25B5F0
0,122905,122905,68,0,71205000,2165002,100,308196,java/lang/Boolean@000000060A25E610
0,134265,134265,77,0,69638740,2111823,100,282048,java/lang/Boolean@000000060A258980
0,139908,139908,93,0,70194565,2128988,100,270609,java/lang/Boolean@000000060A25BA78
0,134702,134702,81,0,70837875,2150086,100,281104,java/lang/Boolean@000000060A25B698
0,140094,140094,83,0,70597979,2138914,100,270245,java/lang/Boolean@000000060A25E5A0
0,137401,137401,96,0,70034563,2122454,100,275568,java/lang/Boolean@000000060A25B860
0,136931,136931,56,0,70185926,2128112,100,276547,java/lang/Boolean@000000060A25B558
0,129792,129792,96,0,69394785,2106947,100,291614,java/lang/Boolean@000000060A25BD10
0,122504,122504,62,0,69025382,2097838,100,309325,java/lang/Boolean@000000060A25B990
0,144952,144952,87,0,71315526,2159574,100,261161,java/lang/Boolean@000000060A25B4C0
0,122579,122579,83,0,71070199,2161348,100,309083,java/lang/Boolean@000000060A25B460
0,126322,126322,86,0,70516738,2142250,100,299714,java/lang/Boolean@000000060A2614C0
0,154141,154141,112,0,70925370,2141124,100,245397,java/lang/Boolean@000000060A25B628
0,128943,128943,96,0,71427051,2170786,100,293812,java/lang/Boolean@000000060A25BC78
0,126679,126679,92,0,71171271,2162181,100,299004,java/lang/Boolean@000000060A25E2B8
0,130738,130738,78,0,69309139,2104035,100,289544,java/lang/Boolean@000000060A25B650
0,144702,144702,90,0,70848128,2143835,99,261302,java/lang/Boolean@000000060A25B660
0,131240,131240,75,0,70489974,2141848,100,288630,java/lang/Boolean@000000060A25B9C8
0,119673,119673,75,0,69951252,2129330,100,316484,java/lang/Boolean@000000060A25B990
0,121941,121941,79,0,69975578,2128652,100,310559,java/lang/Boolean@000000060A261600
0,140851,140851,85,0,70962440,2147659,100,268720,java/lang/Boolean@000000060A25BED8
0,156874,156874,79,0,71537177,2160407,100,241280,java/lang/Boolean@000000060A25DE90
0,123625,123625,54,0,71112346,2162148,100,306460,java/lang/Boolean@000000060A25B678
0,127246,127246,90,0,70502694,2143011,100,297398,java/lang/Boolean@000000060A25E160
0,134638,134638,88,0,69714280,2114978,100,281151,java/lang/Boolean@000000060A25BC78
0,127380,127380,97,0,69895893,2123009,100,297175,java/lang/Boolean@000000060A25B6B0
0,153277,153277,125,0,71375432,2156571,100,246841,java/lang/Boolean@000000060A25E3E8
0,145767,145767,103,0,70032029,2119876,100,259592,java/lang/Boolean@000000060A25BE40
0,130794,130794,85,0,70513223,2141467,100,289437,java/lang/Boolean@000000060A25E0B8
0,129537,129537,70,0,70372568,2137576,100,292342,java/lang/Boolean@000000060A25E518
0,122413,122413,79,0,71196678,2166276,100,309224,java/lang/Boolean@000000060A261688
0,123846,123846,75,0,70377421,2140171,100,305870,java/lang/Boolean@000000060A25DF70
0,151962,151962,98,0,71083646,2146990,100,249024,java/lang/Boolean@000000060A25E2A0
0,145162,145162,69,0,71244399,2156174,100,260763,java/lang/Boolean@000000060A25E718
0,139524,139524,142,0,70791986,2144429,100,271211,java/lang/Boolean@000000060A258670
0,142518,142518,75,0,71119594,2152781,100,265623,java/lang/Boolean@000000060A25B470
0,146859,146859,100,0,71163268,2152394,100,257773,java/lang/Boolean@000000060A261730
0,122968,122968,91,0,71114710,2162441,100,308040,java/lang/Boolean@000000060A25B568
0,140667,140667,92,0,71365816,2161057,100,269073,java/lang/Boolean@000000060A25BD10
0,130676,130676,93,0,70517272,2143217,100,289738,java/lang/Boolean@000000060A258978
0,153026,153026,67,0,70998244,2144077,100,247435,java/lang/Boolean@000000060A258980
0,140540,140540,82,0,71147455,2153241,100,269404,java/lang/Boolean@000000060A25E6C8
0,131308,131308,61,0,71051658,2159094,100,288436,java/lang/Boolean@000000060A25BA18
0,147443,147443,82,0,70914789,2147240,100,256769,java/lang/Boolean@000000060A25E6B8
0,123774,123774,79,0,70582190,2146494,100,305968,java/lang/Boolean@000000060A25BA28
0,121561,121561,61,0,70386935,2144629,100,311725,java/lang/Boolean@000000060A25BDC0
0,140953,140953,71,0,70333149,2127532,100,268608,java/lang/Boolean@000000060A25B590
0,121470,121470,82,0,69878843,2126279,100,311718,java/lang/Boolean@000000060A25BE78
0,129304,129304,83,0,69987335,2125657,100,292831,java/lang/Boolean@000000060A258900
0,146286,146286,125,0,70063981,2120626,100,258730,java/lang/Boolean@000000060A2588F0
0,143328,143328,76,0,70450725,2134408,100,264093,java/lang/Boolean@000000060A25B9C8
0,132905,132905,85,0,70599744,2142167,100,284909,java/lang/Boolean@000000060A25BB58
0,124678,124678,73,0,71034681,2158871,100,303761,java/lang/Boolean@000000060A25B720
0,121355,121355,38,0,71648065,2181486,100,312144,java/lang/Boolean@000000060A258980
0,125687,125687,65,0,70957819,2153986,100,301359,java/lang/Boolean@000000060A25BC88
0,140627,140627,97,0,69360834,2099648,100,269180,java/lang/Boolean@000000060A25B9F0
0,122677,122677,95,0,70326217,2137816,100,308787,java/lang/Boolean@000000060A258948
0,122671,122671,73,0,70337194,2139593,100,308821,java/lang/Boolean@000000060A2616F8
0,120852,120852,77,0,70094150,2133261,100,313352,java/lang/Boolean@000000060A25E778
0,126334,126334,67,0,70471036,2142820,100,299779,java/lang/Boolean@000000060A25B790
0,128544,128544,65,0,71136564,2164191,100,294663,java/lang/Boolean@000000060A25E6B8
0,145318,145318,71,0,70766976,2142966,100,260305,java/lang/Boolean@000000060A25BA08
0,122002,122002,83,0,71400195,2173497,100,310304,java/lang/Boolean@000000060A25B688
0,120886,120886,54,0,71162675,2166714,100,313108,java/lang/Boolean@000000060A25B730
0,139208,139208,83,0,71728212,2175800,100,272113,java/lang/Boolean@000000060A258990
0,156874,156874,89,0,71752874,2167306,100,241352,java/lang/Boolean@000000060A25BB48
0,143989,143989,87,0,71190532,2157880,100,262958,java/lang/Boolean@000000060A25B4D0
0,148741,148741,120,0,70127965,2120511,100,254374,java/lang/Boolean@000000060A25DE08
0,132730,132730,86,0,70860105,2148318,100,285300,java/lang/Boolean@000000060A25B6F8
0,150690,150690,76,0,72437349,2188578,100,251291,java/lang/Boolean@000000060A25B938
0,126803,126803,90,0,70191503,2132964,100,298525,java/lang/Boolean@000000060A25B688
0,151387,151387,85,0,71208243,2148968,100,249992,java/lang/Boolean@000000060A25B4D0
0,137307,137307,119,0,70746284,2145224,100,275786,java/lang/Boolean@000000060A25B660
0,141863,141863,106,0,70455126,2132690,100,266728,java/lang/Boolean@000000060A261660
0,144760,144760,59,0,71196235,2157746,100,261663,java/lang/Boolean@000000060A25B920
0,153693,153693,76,0,70864382,2140585,100,246134,java/lang/Boolean@000000060A25DF38
0,130934,130934,90,0,70970764,2154833,100,289282,java/lang/Boolean@000000060A25B428
0,137610,137610,95,0,70442898,2135785,100,274946,java/lang/Boolean@000000060A2613C8
0,141342,141342,69,0,72041946,2185157,100,268010,java/lang/Boolean@000000060A25BCD8
0,130146,130146,56,0,70666221,2146972,100,290869,java/lang/Boolean@000000060A25E5E8
0,138593,138593,92,0,71374490,2164109,100,273056,java/lang/Boolean@000000060A25BD10
